EMD_CODE,total_trips,improve_trips,avg_deviation_ratio,avg_mean_confidence,avg_longest_deviation,avg_longest_deviation_ratio,avg_separation,improve_ratio,improve_ratio_lower_bound,deviation_norm,longest_dev_norm,longest_dev_ratio_norm,needs_attention,severity_score,improve_ratio_pct,improve_ratio_lower_bound_pct,priority_rank
11230107,7,5,0.36773367136397705,0.953918715083945,85.85714285714286,0.14812457938722437,1.3069087122045413,0.7142857142857143,0.35892909014821267,0.6415143547205819,0.24518093187300782,0.329066844477403,True,0.43773222038576154,71.42857142857143,35.892909014821264,31
11440124,7,5,0.354704364483338,0.9607390862551652,74.57142857142857,0.16141131680903423,1.3921462266544602,0.7142857142857143,0.35892909014821267,0.6085742927594217,0.20171303775728155,0.3675991611539294,True,0.43555666513271873,71.42857142857143,35.892909014821264,32
11350104,12,8,0.33368329562981297,0.9556741143630544,96.25,0.16001901204917732,1.2396491170221131,0.6666666666666666,0.3906175873976139,0.5554298456396862,0.2852099103150215,0.36356139580839175,True,0.43465002655239116,66.66666666666666,39.06175873976139,33
11380104,10,7,0.33501395067467177,0.9518602452685228,69.8,0.14295297625547243,1.4204347389483587,0.7,0.3967732199795652,0.5587939432105026,0.18333547239696182,0.3140688925143516,True,0.42883857145580373,70.0,39.67732199795652,34
11440102,14,8,0.3478308065210154,0.942063775388208,87.28571428571429,0.18303233078086256,1.4313304052645601,0.5714285714285714,0.3259026690286936,0.5911968967669323,0.2506831969509479,0.4303013679321386,True,0.4263706771308542,57.14285714285714,32.59026690286936,35
11410120,14,8,0.3576842790107991,0.9497531329276617,79.14285714285714,0.16519586005734435,1.37808207695948,0.5714285714285714,0.3259026690286936,0.616107968193791,0.21932028600668962,0.37857455822021924,True,0.423498636616528,57.14285714285714,32.59026690286936,36
11500103,38,19,0.31404537834558843,0.9516405832079787,87.36842105263158,0.17795595252653307,1.326207900103562,0.5,0.3484967553286069,0.5057822152586934,0.25100174913967066,0.41557957369056836,True,0.40909895698002513,50.0,34.849675532860694,37
41670370,7,5,0.25018427580490593,0.995188054379795,127.57142857142857,0.24867893183380851,2.402118331002486,0.7142857142857143,0.35892909014821267,0.3443316719666385,0.40584707214885674,0.6206803556554579,True,0.4069001177951895,71.42857142857143,35.892909014821264,38
11260102,14,8,0.346012746623943,0.9414274712922127,99.35714285714286,0.150186993980072,1.4414517111026266,0.5714285714285714,0.3259026690286936,0.5866005658793964,0.2971773368595411,0.33504796758437777,True,0.40594109779504123,57.14285714285714,32.59026690286936,39
28200102,11,7,0.27525022468667965,0.9556089614116169,115.27272727272727,0.21218713841895953,1.5389389494403156,0.6363636363636364,0.35379677689163724,0.4077021886675547,0.3584775718869548,0.5148520175679421,True,0.40217944855967347,63.63636363636363,35.37967768916373,40
28260122,44,23,0.2749668743220876,0.9680010979690375,50.63636363636363,0.1807740666409051,1.7603265619866024,0.5227272727272727,0.37935220136171693,0.4069858360133511,0.1095250874059772,0.4237522696683879,True,0.3965223054185414,52.27272727272727,37.935220136171694,41
41550340,25,13,0.25827750143296535,0.9854120176330596,118.04,0.22555545592079768,1.9647538689559079,0.52,0.3349821795314731,0.36479257261900316,0.3691359595488409,0.553620921254383,True,0.3876530458023141,52.0,33.49821795314731,42
11350105,44,22,0.31455332810883335,0.9470358999437205,76.6590909090909,0.13057981783059455,1.2144762173630408,0.5,0.35831521095931473,0.5070663892234119,0.20975384785981663,0.2781860084337477,True,0.3869147239334305,50.0,35.83152109593147,43
28260112,10,6,0.29540181418886274,0.9599508784398572,82.8,0.19326864488736567,1.3698550557208415,0.6,0.3126695474501863,0.45864846024583367,0.23340608460621612,0.4599872783426753,True,0.38592676746737836,60.0,31.266954745018634,44
11560110,25,13,0.29672076185717206,0.954330581159459,83.4,0.16991124678314995,2.0012721647429155,0.52,0.3349821795314731,0.46198295979486154,0.23571703593895096,0.39224945588718024,True,0.38453586888163105,52.0,33.49821795314731,45
41390132,7,5,0.2562477128980284,0.9747484547591709,91.71428571428571,0.2019976598982338,1.5287738548275822,0.7142857142857143,0.35892909014821267,0.3596609596543696,0.2677402186925619,0.4853019330991404,True,0.3844232195902453,71.42857142857143,35.892909014821264,46
11470102,52,23,0.322650988122698,0.9433907062674004,67.57692307692308,0.1521510978121767,1.3275022519503514,0.4423076923076923,0.3159484718858809,0.5275385006749788,0.1747731014333675,0.34074398372751374,True,0.3843845828909368,44.230769230769226,31.594847188588087,47
11620102,58,27,0.29512486195544435,0.9427405844646798,92.24137931034483,0.16190704771116057,1.5576919084271934,0.46551724137931033,0.3433181535782671,0.45794828303666535,0.2697703647730432,0.36903680980315434,True,0.382850923660764,46.55172413793103,34.33181535782671,48
41287102,40,18,0.3310550185804116,0.9454694802075199,67.925,0.14347330447438394,1.2903002643355752,0.45,0.30705075280944705,0.5487851630290537,0.17611374948216554,0.3155778748228242,True,0.38127650027800447,45.0,30.705075280944705,49
11230109,19,10,0.31370436033890603,0.9378996967410982,94.10526315789474,0.15677997702382274,1.2858712853907948,0.5263157894736842,0.31707482511825114,0.5049200700676333,0.27694927287564053,0.3541680045369985,True,0.3808470344868153,52.63157894736842,31.707482511825113,50
11560115,8,5,0.30611903250825245,0.9610585623745979,72.625,0.16977275646105688,1.6288327391465163,0.625,0.3057378545838018,0.4857432120024722,0.19421620158858827,0.3918478258422631,True,0.3769614560610952,62.5,30.573785458380183,51
11500106,12,7,0.29319553094105566,0.9557775636756775,77.08333333333333,0.1540748714701797,1.3763583974838998,0.5833333333333334,0.3195073356553728,0.4530706419050417,0.21138785385265943,0.34632304000377107,True,0.3649394683999531,58.333333333333336,31.95073356553728,52
41570253,10,6,0.2700706126256451,0.9494630345315145,54.5,0.18999639210326424,1.9435702351051014,0.6,0.3126695474501863,0.3946073445758264,0.1244062134122241,0.45049755362547933,True,0.36481648782293696,60.0,31.266954745018634,53
11710113,8,5,0.2900781400165603,0.9574863207037365,99.5,0.14197852593068191,1.4243059986549764,0.625,0.3057378545838018,0.4451894053089014,0.2977275633673351,0.311242929502639,True,0.34867433478509907,62.5,30.573785458380183,54
